sample_id,grid_id,latitude,longitude,Ni_pct,Fe_pct,Co_pct,MgO_pct,SiO2_pct,zone,qc_flag
SH17241,H1724,0.876307,128.373258,1.331,19.63,0.011,3.22,56.9,soil,valid
SH17242,H1724,0.877665,128.371198,0.739,43.44,0.083,6.62,39.06,limonite,valid
SH17251,H1725,0.883475,128.390799,0.439,42.64,0.091,6.58,44.74,limonite,valid
SH17252,H1725,0.884674,128.392528,0.53,39.99,0.076,6.28,36.09,limonite,valid
SH17261,H1726,0.881832,128.410107,0.381,48.84,0.066,5.34,44.11,limonite,valid
SH17262,H1726,0.880599,128.410285,0.836,22.42,0.022,24.84,33.91,saprolite,valid
SH17271,H1727,0.879351,128.421314,1.033,42.32,0.062,5.16,34.83,limonite,valid
SH17272,H1727,0.881717,128.426267,1.296,31.51,0.065,9.91,46.65,transition,valid
SH17281,H1728,0.877316,128.436428,0.877,32.51,0.057,15.92,42.81,transition,valid
SH17282,H1728,0.88,128.435747,0.91,25.85,0.05,16.58,41.64,transition,valid
SH17291,H1729,0.883708,128.452633,0.419,45.22,0.058,7.83,32.82,limonite,valid
SH17292,H1729,0.878972,128.457129,0.01,16.28,0.011,7.78,48.4,soil,valid
SH17301,H1730,0.875882,128.470761,0.912,21.75,0.008,3.33,50.14,soil,valid
SH17302,H1730,0.882216,128.471567,1.151,17.21,0.014,7.56,45.16,soil,valid
SH17311,H1731,0.877075,128.490414,0.611,34.93,0.03,14.2,37.91,transition,valid
SH17312,H1731,0.878075,128.489234,0.508,25.27,0.038,29.88,38.01,saprolite,valid
SH17321,H1732,0.884089,128.49903,0.143,10.19,0.008,9.05,46.47,soil,valid
SH17322,H1732,0.884856,128.507719,0.361,35.1,0.064,5.49,44.83,limonite,valid
SH17331,H1733,0.883043,128.516048,1.512,32.47,0.033,8.27,47.18,transition,valid
SH17332,H1733,0.881426,128.51617,1.644,41.6,0.023,7.26,32.32,limonite,valid
SH17341,H1734,0.880383,128.540251,1.25,21.16,0.013,5.55,57.77,soil,valid
SH17342,H1734,0.882057,128.54044,0.928,27.63,0.048,15.44,28.26,saprolite,valid
SH17351,H1735,0.8781,128.547643,0.712,16.33,0.026,27.55,31.84,saprolite,valid
SH17352,H1735,0.875847,128.55151,0.392,28.21,0.03,15.54,35.25,transition,valid
SH17361,H1736,0.877928,128.567003,1.225,46.05,0.02,3.21,34.59,limonite,valid
SH17362,H1736,0.877365,128.568575,1.126,44.93,0.091,1.99,34.57,limonite,valid
SH17371,H1737,0.879745,128.586152,1.361,39.55,0.046,5.77,40.96,limonite,valid
SH17372,H1737,0.875717,128.58893,1.452,27.79,0.022,24.18,35.09,saprolite,valid
SH17381,H1738,0.877363,128.601614,0.694,43.21,0.082,6.68,35.7,limonite,valid
SH17382,H1738,0.877436,128.597648,0.874,24.24,0.016,3.19,54.75,soil,valid
SH17391,H1739,0.882383,128.612015,1.728,49.33,0.071,6.11,32.1,limonite,valid
SH17392,H1739,0.878354,128.613519,1.433,36.24,0.058,2.2,43.28,limonite,valid
SH17401,H1740,0.883586,128.630245,0.08,48.58,0.079,5.88,32.14,limonite,valid
SH17402,H1740,0.884015,128.636559,0.429,22.6,0.023,8.28,51.66,soil,valid
SH17411,H1741,0.881255,128.652017,0.01,10.05,0.007,43.99,47.19,bedrock,valid
SH17412,H1741,0.882723,128.648886,0.043,8.88,0.01,44.47,45.52,bedrock,valid
SH17421,H1742,0.884165,128.668903,0.698,13.74,0.038,24.62,37.03,saprolite,valid
SH17422,H1742,0.881408,128.665429,1.106,42.06,0.039,1.19,37.23,limonite,valid
SH17431,H1743,0.881397,128.681461,1.034,39.22,0.052,5.41,37.69,limonite,valid
SH17432,H1743,0.877357,128.683681,1.217,35.31,0.074,7.68,35.64,limonite,valid
SH17441,H1744,0.879107,128.699997,0.01,9.38,0.008,37.04,46.5,bedrock,valid
SH17442,H1744,0.880899,128.693919,0.01,10.58,0.01,7.81,46.96,soil,valid
SH17451,H1745,0.88174,128.713169,0.774,26.21,0.03,12.23,47.5,transition,valid
SH17452,H1745,0.876026,128.710644,0.981,27.4,0.031,28.65,39.47,saprolite,valid
SH17461,H1746,0.878144,128.72909,0.891,24.18,0.02,6.4,50.22,soil,valid
SH17462,H1746,0.879415,128.73105,1.058,22.76,0.019,4.51,45.72,soil,valid
SH17471,H1747,0.88164,128.748551,1.011,19.17,0.03,21.41,34.36,saprolite,valid
SH17472,H1747,0.876679,128.7433,1.316,14.47,0.021,25.52,39.49,saprolite,valid
SH17481,H1748,0.877961,128.760866,0.648,39.19,0.071,2.19,34.38,limonite,valid
SH17482,H1748,0.877891,128.760872,0.47,21.11,0.036,21.61,28.1,saprolite,valid
SH17491,H1749,0.884164,128.775101,0.462,31.3,0.067,8.66,39.01,transition,valid
SH17492,H1749,0.87646,128.774931,0.663,49.68,0.023,4.08,33.5,limonite,valid
SH17501,H1750,0.877233,128.795537,0.293,21.43,0.007,9.61,48.25,soil,valid
SH17502,H1750,0.878433,128.789996,0.137,37.13,0.072,1.4,37.45,limonite,valid
SH17511,H1751,0.884815,128.804173,1.538,39.46,0.059,4.73,40.39,limonite,valid
SH17512,H1751,0.876422,128.806951,1.532,22.2,0.056,9.02,40.05,transition,valid
SH17521,H1752,0.879071,128.822026,0.985,27.76,0.031,16.95,29.26,saprolite,valid
SH17522,H1752,0.882345,128.825648,0.908,12.14,0.033,16.46,29.59,saprolite,valid
SH17531,H1753,0.877698,128.837822,0.692,13.84,0.008,7.7,46.69,soil,valid
SH17532,H1753,0.880281,128.842078,0.636,11.02,0.016,2.55,57.78,soil,valid
SH17541,H1754,0.883207,128.851357,1.757,21.64,0.033,15.57,35.24,transition,valid
SH17542,H1754,0.880229,128.851014,2.046,25.05,0.04,16.41,32.96,saprolite,valid
SH17551,H1755,0.88436,128.872513,0.01,44.46,0.076,1.13,40.48,limonite,valid
SH17552,H1755,0.880553,128.876957,0.2,6.68,0.015,45.68,43.83,bedrock,valid
SH17561,H1756,0.881033,128.888575,0.315,19.16,0.019,3.07,58.93,soil,valid
SH17562,H1756,0.878965,128.885807,0.242,21.52,0.016,3.91,46.41,soil,valid
SH17571,H1757,0.880623,128.90013,1.378,44.54,0.029,3.06,37.21,limonite,valid
SH17572,H1757,0.882515,128.905017,1.122,28.79,0.046,8.56,37.43,transition,valid
SH17581,H1758,0.88332,128.916684,0.484,5.27,0.006,37.37,39.78,bedrock,valid
SH17582,H1758,0.884445,128.918354,0.315,13.7,0.025,5.74,57.65,soil,valid
SH17591,H1759,0.882785,128.93532,0.01,38.84,0.035,5.93,43.47,limonite,valid
SH17592,H1759,0.878236,128.936266,0.144,17.11,0.009,9.26,59.29,soil,valid
SH17601,H1760,0.882077,128.95114,0.025,5.73,0.009,41.15,45.34,bedrock,valid
SH17602,H1760,0.879055,128.954633,0.362,11.67,0.007,43.56,48.09,bedrock,valid
SH17611,H1761,0.878964,128.963613,0.943,44.96,0.05,4.25,31.8,limonite,valid
SH17612,H1761,0.880122,128.967193,1.465,42.24,0.062,4.01,39.58,limonite,valid
SH17621,H1762,0.880379,128.986203,0.203,22.41,0.007,7.1,51.8,soil,valid
SH17622,H1762,0.876876,128.988992,0.346,18.81,0.012,4.47,57.83,soil,valid
SH17631,H1763,0.876864,129.000776,0.861,18.86,0.045,18.09,31.68,saprolite,valid
SH17632,H1763,0.879373,128.998758,0.892,19.06,0.035,19.54,34.27,saprolite,valid
SH17641,H1764,0.877664,129.015241,1.613,25.22,0.025,25.04,29.62,saprolite,valid
SH17642,H1764,0.879835,129.0207,1.239,17.17,0.035,15.85,38.52,saprolite,valid
SH17651,H1765,0.877851,129.034007,1.642,44.79,0.058,1.8,30.29,limonite,valid
SH17652,H1765,0.876535,129.03536,1.036,24.38,0.022,8.74,46.6,soil,valid
SH17661,H1766,0.879881,129.051613,0.01,11.49,0.005,5.65,53.3,soil,valid
SH17662,H1766,0.883243,129.047073,0.17,35.19,0.093,7.8,31.31,limonite,valid
SH17671,H1767,0.877353,129.068468,0.702,17.92,0.047,25.37,37.33,saprolite,valid
SH17672,H1767,0.879494,129.062267,1.416,35.42,0.041,2.38,34.81,limonite,valid
SH17681,H1768,0.88092,129.083402,1.158,27.65,0.036,12.43,47.63,transition,valid
SH17682,H1768,0.883296,129.077965,1.462,26.09,0.05,12.49,40.87,transition,valid
SH17691,H1769,0.881628,129.098744,0.846,25.42,0.049,26.3,35.84,saprolite,valid
SH17692,H1769,0.883205,129.094137,0.151,21.11,0.025,13.05,35.37,transition,valid
SH17701,H1770,0.883653,129.111906,0.787,17.12,0.015,6.93,54.74,soil,valid
SH17702,H1770,0.882159,129.110121,0.471,26.44,0.018,8.2,35.97,transition,valid
SH17711,H1771,0.87876,129.126981,0.778,27.61,0.015,12.29,43.5,transition,valid
SH17712,H1771,0.876031,129.125447,0.75,23.83,0.013,13.81,37.58,transition,valid
SH17721,H1772,0.880927,129.143598,0.714,36.36,0.038,3.87,41.83,limonite,valid
SH17722,H1772,0.877487,129.142731,0.527,48.5,0.047,3.18,33.96,limonite,valid
SH17731,H1773,0.881772,129.161833,1.165,17.85,0.012,26.28,28.65,saprolite,valid
SH17732,H1773,0.883878,129.158584,1.101,39.71,0.032,5.78,31.2,limonite,valid
SH17741,H1774,0.882849,129.180934,0.691,19.45,0.012,20.84,34.34,saprolite,valid
SH17742,H1774,0.880539,129.174719,0.432,15.86,0.038,23.23,32.0,saprolite,valid
SH17751,H1775,0.882666,129.188605,0.61,20.07,0.058,9.65,40.61,transition,valid
SH17752,H1775,0.875707,129.189481,0.582,21.34,0.021,17.3,31.66,saprolite,valid
SH17761,H1776,0.879689,129.209059,0.145,39.98,0.041,7.7,30.63,limonite,valid
SH17762,H1776,0.880023,129.204407,0.483,35.33,0.053,1.05,39.45,limonite,valid
SH17771,H1777,0.883599,129.221936,0.617,44.34,0.094,1.78,42.95,limonite,valid
SH17772,H1777,0.87686,129.224921,0.478,33.75,0.06,12.39,47.63,transition,valid
SH17781,H1778,0.881107,129.238674,0.502,24.28,0.019,15.57,34.26,saprolite,valid
SH17782,H1778,0.881726,129.243578,0.709,42.17,0.021,3.91,34.1,limonite,valid
SH17791,H1779,0.882665,129.253365,0.916,35.48,0.094,2.62,34.99,limonite,valid
SH17792,H1779,0.881949,129.259444,0.441,22.62,0.029,14.62,46.05,transition,valid
SH17801,H1780,0.880074,129.275731,0.681,42.58,0.074,3.95,40.13,limonite,valid
SH17802,H1780,0.880414,129.26994,0.545,25.84,0.037,10.14,45.25,transition,valid
SH17811,H1781,0.878702,129.292793,0.918,32.05,0.04,13.34,35.93,transition,valid
SH17812,H1781,0.878106,129.283649,1.044,35.85,0.031,6.82,31.46,limonite,valid
SH17821,H1782,0.879255,129.30133,1.746,20.99,0.025,27.85,37.36,saprolite,valid
SH17822,H1782,0.884038,129.307163,1.395,22.95,0.039,21.96,30.7,saprolite,valid
SH17831,H1783,0.877912,129.320517,0.843,30.59,0.011,11.41,46.74,transition,valid
SH17832,H1783,0.878989,129.317363,0.532,18.38,0.014,22.47,35.22,saprolite,valid
SH17841,H1784,0.880656,129.336781,1.246,22.86,0.02,15.7,39.84,transition,valid
SH17842,H1784,0.882506,129.333002,0.869,24.35,0.07,17.74,47.08,transition,valid
SH17851,H1785,0.878636,129.353755,0.921,46.74,0.073,5.45,44.42,limonite,valid
SH17852,H1785,0.875571,129.347339,0.862,26.58,0.037,23.25,31.1,saprolite,valid
SH17861,H1786,0.875819,129.368155,1.14,20.7,0.019,25.48,39.07,saprolite,valid
SH17862,H1786,0.879562,129.366059,1.172,21.74,0.015,15.24,45.86,transition,valid
SH17871,H1787,0.880921,129.381111,1.677,12.71,0.034,28.4,32.47,saprolite,valid
SH17872,H1787,0.87797,129.381649,1.929,17.08,0.017,20.73,35.4,saprolite,valid
SH17881,H1788,0.880927,129.399211,1.06,38.97,0.094,6.32,41.21,limonite,valid
SH17882,H1788,0.883388,129.400292,1.244,26.33,0.026,25.72,38.58,saprolite,valid
SH17891,H1789,0.878879,129.417022,0.769,23.55,0.05,27.7,31.61,saprolite,valid
SH17892,H1789,0.87926,129.417531,0.696,22.58,0.042,18.29,38.12,saprolite,valid
SH17901,H1790,0.876191,129.436507,1.722,36.26,0.054,7.4,35.2,limonite,valid
SH17902,H1790,0.882119,129.434747,1.858,27.64,0.036,16.48,47.46,transition,valid
SH17911,H1791,0.877797,129.443008,0.628,35.39,0.022,1.54,30.52,limonite,valid
SH17912,H1791,0.877343,129.450122,0.851,17.84,0.011,5.51,58.37,soil,valid
SH17921,H1792,0.882197,129.466747,0.549,29.14,0.032,11.5,40.21,transition,valid
SH17922,H1792,0.879546,129.463438,0.392,19.97,0.048,23.67,31.85,saprolite,valid
SH17931,H1793,0.879354,129.477008,0.215,9.24,0.004,42.56,42.15,bedrock,valid
SH17932,H1793,0.882269,129.482372,0.426,49.17,0.083,6.06,42.55,limonite,valid
SH17941,H1794,0.881349,129.493163,0.626,16.01,0.007,8.58,54.92,soil,valid
SH17942,H1794,0.875312,129.498699,0.833,42.5,0.081,7.81,30.14,limonite,valid
SH17951,H1795,0.876385,129.514977,1.339,21.31,0.051,8.36,41.81,transition,valid
SH17952,H1795,0.88341,129.509402,1.225,46.08,0.093,2.66,30.05,limonite,valid
SH17961,H1796,0.875783,129.530348,1.1,22.95,0.032,17.1,29.39,saprolite,valid
SH17962,H1796,0.884409,129.525362,1.078,38.94,0.095,4.35,39.7,limonite,valid
SH17971,H1797,0.882307,129.54496,0.828,29.3,0.024,14.39,39.73,transition,valid
SH17972,H1797,0.878668,129.542434,0.946,31.97,0.04,17.06,47.7,transition,valid
SH17981,H1798,0.879359,129.555617,0.59,26.17,0.026,23.02,29.79,saprolite,valid
SH17982,H1798,0.876559,129.561717,0.527,40.64,0.061,1.79,35.17,limonite,valid
SH17991,H1799,0.884801,129.571222,0.214,47.47,0.055,6.2,31.62,limonite,valid
SH17992,H1799,0.882271,129.575934,0.11,39.08,0.086,1.47,34.59,limonite,valid
SH18001,H1800,0.881715,129.590157,1.302,16.38,0.024,6.65,57.76,soil,valid
SH18002,H1800,0.877434,129.594316,1.711,42.15,0.078,6.25,33.07,limonite,valid
SH18011,H1801,0.892754,128.011317,1.197,39.57,0.081,8.0,34.6,limonite,valid
SH18012,H1801,0.893106,128.004268,1.133,36.26,0.027,4.19,36.29,limonite,valid
SH18021,H1802,0.895982,128.024482,0.839,31.33,0.017,13.98,40.28,transition,valid
SH18022,H1802,0.899002,128.021554,0.894,34.0,0.028,15.99,36.52,transition,valid
SH18031,H1803,0.897636,128.037786,0.01,19.64,0.014,4.94,58.35,soil,valid
SH18032,H1803,0.898861,128.042804,0.01,8.22,0.015,39.61,44.53,bedrock,valid
SH18041,H1804,0.896532,128.060388,0.937,36.39,0.033,4.55,41.59,limonite,valid
SH18042,H1804,0.895195,128.051477,0.913,44.92,0.038,7.04,40.43,limonite,valid
SH18051,H1805,0.897136,128.072295,0.67,47.52,0.047,5.56,34.84,limonite,valid
SH18052,H1805,0.898053,128.071395,0.841,40.96,0.071,1.93,43.0,limonite,valid
SH18061,H1806,0.89259,128.087608,0.703,27.04,0.044,9.55,36.41,transition,valid
SH18062,H1806,0.891849,128.088706,0.779,22.43,0.038,13.77,37.19,transition,valid
SH18071,H1807,0.896575,128.099858,0.843,33.92,0.068,15.26,37.11,transition,valid
SH18072,H1807,0.895408,128.103046,0.937,25.63,0.057,17.45,37.11,transition,valid
SH18081,H1808,0.894468,128.118183,0.95,29.92,0.053,11.83,40.74,transition,valid
SH18082,H1808,0.891068,128.120411,0.558,34.18,0.054,10.5,45.26,transition,valid
SH18091,H1809,0.892699,128.133269,1.399,38.48,0.064,4.75,31.09,limonite,valid
SH18092,H1809,0.89199,128.140029,1.132,14.93,0.022,20.08,30.72,saprolite,valid
SH18101,H1810,0.891113,128.151731,1.141,28.52,0.021,9.07,40.79,transition,valid
SH18102,H1810,0.898868,128.154852,2.046,24.06,0.015,7.26,59.97,soil,valid
SH18111,H1811,0.898869,128.168857,1.011,20.08,0.028,17.03,28.56,saprolite,valid
SH18112,H1811,0.900692,128.16923,0.828,42.87,0.021,6.08,30.68,limonite,valid
SH18121,H1812,0.898255,128.185719,2.011,43.88,0.029,2.45,41.97,limonite,valid
SH18122,H1812,0.895197,128.186166,1.372,11.57,0.024,2.76,46.67,soil,valid
SH18131,H1813,0.89516,128.202949,0.756,22.29,0.015,3.56,46.04,soil,valid
SH18132,H1813,0.898068,128.203044,1.436,45.6,0.1,6.36,43.23,limonite,valid
SH18141,H1814,0.899523,128.219281,0.166,5.54,0.01,35.79,48.47,bedrock,valid
SH18142,H1814,0.895032,128.215071,0.242,5.49,0.014,39.71,47.74,bedrock,valid
SH18151,H1815,0.89312,128.231988,1.124,26.09,0.044,26.31,32.01,saprolite,valid
SH18152,H1815,0.893663,128.227925,1.263,39.19,0.037,6.82,31.41,limonite,valid
SH18161,H1816,0.895171,128.252686,2.415,20.66,0.006,6.81,53.9,soil,valid
SH18162,H1816,0.895404,128.245059,1.933,47.12,0.041,7.8,40.37,limonite,valid
SH18171,H1817,0.894831,128.261408,1.365,24.06,0.025,24.76,29.01,saprolite,valid
SH18172,H1817,0.892138,128.267258,1.355,12.69,0.009,9.14,47.64,soil,valid
SH18181,H1818,0.900602,128.284209,0.656,26.54,0.039,8.18,45.95,transition,valid
SH18182,H1818,0.899975,128.276801,0.478,22.82,0.025,15.8,33.44,saprolite,valid
SH18191,H1819,0.896172,128.292658,1.467,46.4,0.051,1.82,37.75,limonite,valid
SH18192,H1819,0.898842,128.297694,1.298,42.73,0.085,7.25,33.6,limonite,valid
SH18201,H1820,0.894097,128.309881,0.669,42.71,0.067,6.73,42.25,limonite,valid
SH18202,H1820,0.899538,128.312863,0.816,17.87,0.037,21.55,36.54,saprolite,valid
SH18211,H1821,0.891147,128.331403,0.779,41.87,0.087,6.22,42.39,limonite,valid
SH18212,H1821,0.894442,128.330116,0.806,32.28,0.018,14.76,42.13,transition,valid
SH18221,H1822,0.89427,128.346645,0.55,38.23,0.045,1.96,38.01,limonite,valid
SH18222,H1822,0.896412,128.344199,0.928,30.53,0.01,10.76,40.61,transition,valid
SH18231,H1823,0.895179,128.357019,1.291,31.57,0.067,16.54,41.58,transition,valid
SH18232,H1823,0.896006,128.355063,0.977,41.41,0.079,2.3,43.25,limonite,valid
SH18241,H1824,0.894549,128.375374,1.713,38.74,0.076,5.64,32.84,limonite,valid
SH18242,H1824,0.8918,128.376551,2.051,43.72,0.092,1.22,37.18,limonite,valid
SH18251,H1825,0.899754,128.391023,0.835,25.55,0.024,13.88,41.15,transition,valid
SH18252,H1825,0.891654,128.389875,0.66,30.08,0.011,10.05,37.9,transition,valid
SH18261,H1826,0.894463,128.409389,0.726,24.13,0.011,9.77,45.83,transition,valid
SH18262,H1826,0.893185,128.40763,1.001,33.78,0.057,8.88,44.56,transition,valid
SH18271,H1827,0.891331,128.427634,0.149,9.28,0.015,41.63,42.79,bedrock,valid
SH18272,H1827,0.894676,128.42521,0.01,20.37,0.014,4.97,47.5,soil,valid
SH18281,H1828,0.891888,128.440901,0.969,40.03,0.041,2.04,37.31,limonite,valid
SH18282,H1828,0.896649,128.442255,1.055,13.9,0.029,27.86,37.98,saprolite,valid
SH18291,H1829,0.900479,128.45446,1.475,28.36,0.03,14.81,43.81,transition,valid
SH18292,H1829,0.894646,128.45474,1.187,42.4,0.032,5.88,42.13,limonite,valid
SH18301,H1830,0.899987,128.474934,0.996,42.54,0.095,2.58,42.76,limonite,valid
SH18302,H1830,0.895686,128.476749,1.224,18.6,0.028,21.67,34.02,saprolite,valid
SH18311,H1831,0.89493,128.487518,1.034,48.59,0.082,1.98,44.49,limonite,valid
SH18312,H1831,0.894156,128.489792,1.048,20.61,0.02,27.1,31.72,saprolite,valid
SH18321,H1832,0.895805,128.503551,0.451,19.69,0.027,26.43,30.84,saprolite,valid
SH18322,H1832,0.897974,128.500169,0.458,39.44,0.061,7.74,37.2,limonite,valid
SH18331,H1833,0.891323,128.519146,0.882,13.81,0.031,29.1,29.33,saprolite,valid
SH18332,H1833,0.89561,128.524497,0.809,22.64,0.016,16.66,40.66,transition,valid
SH18341,H1834,0.894173,128.534148,0.875,20.04,0.027,9.84,45.46,transition,valid
SH18342,H1834,0.891384,128.531133,0.878,45.69,0.066,3.29,33.91,limonite,valid
SH18351,H1835,0.891519,128.551199,0.28,21.87,0.018,9.3,57.37,soil,valid
SH18352,H1835,0.892235,128.552385,0.269,11.25,0.012,44.72,45.91,bedrock,valid
SH18361,H1836,0.896619,128.569237,0.245,19.8,0.021,6.18,59.64,soil,valid
SH18362,H1836,0.891468,128.567398,0.194,7.68,0.01,46.07,42.73,bedrock,valid
SH18371,H1837,0.893194,128.586424,1.15,18.06,0.023,9.33,52.54,soil,valid
SH18372,H1837,0.900952,128.58228,0.987,41.62,0.1,3.5,35.97,limonite,valid
SH18381,H1838,0.899869,128.601816,0.158,19.44,0.005,7.14,58.51,soil,valid
SH18382,H1838,0.894559,128.602215,0.385,23.49,0.021,9.48,49.29,soil,valid
SH18391,H1839,0.893991,128.61296,0.974,38.13,0.054,1.85,31.59,limonite,valid
SH18392,H1839,0.89153,128.619673,1.238,46.45,0.041,3.6,34.36,limonite,valid
SH18401,H1840,0.892538,128.632345,1.216,27.8,0.033,16.97,37.68,saprolite,valid
SH18402,H1840,0.897094,128.635143,0.876,48.04,0.049,1.88,36.99,limonite,valid
SH18411,H1841,0.897467,128.646759,2.001,41.84,0.058,2.28,33.41,limonite,valid
SH18412,H1841,0.900899,128.649213,1.682,47.92,0.056,2.58,30.39,limonite,valid
SH18421,H1842,0.893784,128.664555,0.847,29.87,0.057,11.0,41.67,transition,valid
SH18422,H1842,0.897512,128.664668,0.856,44.56,0.1,4.14,33.81,limonite,valid
SH18431,H1843,0.893811,128.675088,0.81,22.93,0.019,25.16,31.4,saprolite,valid
SH18432,H1843,0.891986,128.682347,0.538,38.78,0.021,3.48,42.33,limonite,valid
SH18441,H1844,0.89381,128.697102,1.082,25.16,0.024,20.42,34.5,saprolite,valid
SH18442,H1844,0.893945,128.691863,1.343,49.56,0.052,6.88,31.41,limonite,valid
SH18451,H1845,0.896571,128.714906,1.693,25.27,0.034,8.94,42.85,transition,valid
SH18452,H1845,0.895248,128.71496,1.844,23.58,0.052,9.36,42.34,transition,valid
SH18461,H1846,0.893546,128.723387,0.969,36.45,0.028,6.64,36.25,limonite,valid
SH18462,H1846,0.895374,128.72944,1.269,44.02,0.026,4.38,30.66,limonite,valid
SH18471,H1847,0.893398,128.743637,0.866,27.19,0.031,29.4,32.67,saprolite,valid
SH18472,H1847,0.897645,128.739565,1.084,21.07,0.029,15.5,33.16,saprolite,valid
SH18481,H1848,0.899012,128.764716,1.118,10.76,0.008,3.87,57.89,soil,valid
SH18482,H1848,0.900192,128.760588,1.167,39.22,0.08,6.47,37.88,limonite,valid
SH18491,H1849,0.894649,128.772008,0.274,22.57,0.005,5.14,53.3,soil,valid
SH18492,H1849,0.896218,128.773934,0.701,15.21,0.044,25.9,30.94,saprolite,valid
SH18501,H1850,0.89173,128.792964,1.266,25.63,0.047,17.1,34.18,saprolite,valid
SH18502,H1850,0.894868,128.790209,1.361,22.81,0.028,15.98,38.92,transition,valid
SH18511,H1851,0.893504,128.809705,0.948,20.15,0.024,15.81,30.6,saprolite,valid
SH18512,H1851,0.899085,128.805383,0.93,18.41,0.023,17.43,30.05,saprolite,valid
SH18521,H1852,0.891205,128.824038,0.555,23.72,0.009,5.31,53.18,soil,valid
SH18522,H1852,0.897256,128.822331,0.834,45.38,0.042,3.86,38.73,limonite,valid
SH18531,H1853,0.894751,128.84011,0.715,18.45,0.013,2.44,52.84,soil,valid
SH18532,H1853,0.893945,128.835495,1.076,18.95,0.018,9.46,54.76,soil,valid
SH18541,H1854,0.897699,128.851938,0.595,13.52,0.011,3.31,54.9,soil,valid
SH18542,H1854,0.900779,128.851958,0.794,47.25,0.028,4.76,41.95,limonite,valid
SH18551,H1855,0.892263,128.867974,0.166,15.68,0.016,24.76,30.87,saprolite,valid
SH18552,H1855,0.89781,128.874165,0.01,17.13,0.025,21.56,39.73,saprolite,valid
SH18561,H1856,0.895394,128.883257,0.155,9.69,0.014,38.44,43.67,bedrock,valid
SH18562,H1856,0.897106,128.886342,0.262,10.5,0.007,7.75,59.29,soil,valid
SH18571,H1857,0.894431,128.903058,0.694,47.34,0.022,6.19,33.94,limonite,valid
SH18572,H1857,0.893185,128.904811,0.719,10.01,0.007,8.43,54.42,soil,valid
SH18581,H1858,0.895708,128.921054,0.805,17.22,0.032,15.76,28.64,saprolite,valid
SH18582,H1858,0.900927,128.922072,1.285,43.65,0.09,3.08,34.91,limonite,valid
SH18591,H1859,0.892371,128.932767,0.689,43.4,0.07,3.2,37.55,limonite,valid
