grid_id,lithology,slope_deg,distance_to_river_m,distance_to_road_m,legal_status,distance_to_smelter_km,area_ha,longitude,latitude,region_id,lith_alluvium,lith_andesite,lith_lahar_deposit,lith_mafic_volcanic_simulated,lith_peridotite_simulated,lith_serpentinite_simulated,lith_tuff,lith_ultramafic_simulated,lith_volcanic_breccia,legal_allowed,legal_conditional,legal_no_go
H1755,mafic_volcanic_simulated,8.2,895.0,1362.0,conditional,130.0,127.4,128.864,0.872,SE,0,0,0,1,0,0,0,0,0,0,1,0
H1756,mafic_volcanic_simulated,4.9,666.0,1774.0,allowed,130.5,123.6,128.88,0.872,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1757,serpentinite_simulated,12.9,908.0,3010.0,no-go,131.1,147.4,128.896,0.872,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1758,mafic_volcanic_simulated,16.4,721.0,630.0,allowed,131.7,124.3,128.912,0.872,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1759,mafic_volcanic_simulated,14.2,889.0,3283.0,allowed,132.5,110.7,128.928,0.872,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1760,alluvium,17.1,328.0,2523.0,allowed,133.4,120.6,128.944,0.872,SE,1,0,0,0,0,0,0,0,0,1,0,0
H1761,serpentinite_simulated,17.0,199.0,2574.0,no-go,134.3,122.2,128.96,0.872,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1762,mafic_volcanic_simulated,2.3,439.0,1861.0,allowed,135.3,140.8,128.976,0.872,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1763,serpentinite_simulated,3.9,836.0,1939.0,conditional,136.4,134.6,128.992,0.872,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1764,serpentinite_simulated,13.3,732.0,1161.0,allowed,137.6,102.3,129.008,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1765,serpentinite_simulated,9.3,446.0,1349.0,allowed,138.9,106.4,129.024,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1766,mafic_volcanic_simulated,9.6,1027.0,1978.0,no-go,140.2,114.3,129.04,0.872,SE,0,0,0,1,0,0,0,0,0,0,0,1
H1767,serpentinite_simulated,6.3,1028.0,2531.0,no-go,141.6,138.6,129.056,0.872,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1768,peridotite_simulated,4.0,743.0,1813.0,no-go,143.1,103.6,129.072,0.872,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1769,peridotite_simulated,4.1,1026.0,1986.0,allowed,144.7,151.4,129.088,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1770,serpentinite_simulated,14.9,987.0,1670.0,allowed,146.3,103.5,129.104,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1771,peridotite_simulated,9.2,575.0,1256.0,conditional,148.0,110.1,129.12,0.872,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1772,serpentinite_simulated,12.7,686.0,1387.0,conditional,149.7,135.3,129.136,0.872,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1773,peridotite_simulated,4.1,1153.0,3214.0,allowed,151.5,158.1,129.152,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1774,serpentinite_simulated,15.6,1068.0,437.0,allowed,153.3,148.1,129.168,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1775,peridotite_simulated,17.3,227.0,3108.0,allowed,155.2,153.0,129.184,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1776,serpentinite_simulated,12.1,702.0,883.0,allowed,157.2,106.0,129.2,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1777,peridotite_simulated,11.4,1195.0,1870.0,allowed,159.2,130.0,129.216,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1778,peridotite_simulated,17.2,800.0,779.0,allowed,161.2,100.4,129.232,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1779,ultramafic_simulated,7.9,314.0,3368.0,allowed,163.3,131.5,129.248,0.872,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1780,peridotite_simulated,13.8,293.0,501.0,no-go,165.5,112.0,129.264,0.872,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1781,serpentinite_simulated,5.9,374.0,812.0,allowed,167.6,143.1,129.28,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1782,serpentinite_simulated,10.3,178.0,1759.0,allowed,169.8,147.2,129.296,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1783,serpentinite_simulated,7.8,783.0,1848.0,conditional,172.1,122.7,129.312,0.872,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1784,peridotite_simulated,12.7,588.0,3179.0,conditional,174.4,133.2,129.328,0.872,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1785,peridotite_simulated,9.0,215.0,1800.0,allowed,176.7,103.8,129.344,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1786,ultramafic_simulated,16.8,814.0,3393.0,conditional,179.0,157.4,129.36,0.872,SE,0,0,0,0,0,0,0,1,0,0,1,0
H1787,serpentinite_simulated,11.1,769.0,2671.0,allowed,181.4,152.9,129.376,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1788,peridotite_simulated,5.8,697.0,1057.0,conditional,183.8,110.0,129.392,0.872,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1789,serpentinite_simulated,16.3,308.0,2079.0,allowed,186.2,118.5,129.408,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1790,peridotite_simulated,16.1,325.0,2886.0,conditional,188.7,117.4,129.424,0.872,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1791,serpentinite_simulated,15.0,948.0,2256.0,allowed,191.2,143.5,129.44,0.872,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1792,ultramafic_simulated,9.0,289.0,858.0,no-go,193.7,104.2,129.456,0.872,SE,0,0,0,0,0,0,0,1,0,0,0,1
H1793,mafic_volcanic_simulated,10.4,637.0,660.0,allowed,196.2,129.4,129.472,0.872,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1794,peridotite_simulated,16.6,352.0,778.0,allowed,198.8,148.7,129.488,0.872,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1795,ultramafic_simulated,14.6,1047.0,2054.0,allowed,201.3,110.4,129.504,0.872,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1796,peridotite_simulated,17.0,1071.0,1960.0,conditional,203.9,130.4,129.52,0.872,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1797,serpentinite_simulated,13.3,497.0,1946.0,conditional,206.5,111.1,129.536,0.872,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1798,serpentinite_simulated,14.0,1197.0,2759.0,no-go,209.2,112.1,129.552,0.872,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1799,mafic_volcanic_simulated,15.0,1038.0,2136.0,conditional,211.8,106.6,129.568,0.872,SE,0,0,0,1,0,0,0,0,0,0,1,0
H1800,ultramafic_simulated,15.9,106.0,777.0,no-go,214.5,134.6,129.584,0.872,SE,0,0,0,0,0,0,0,1,0,0,0,1
H1801,peridotite_simulated,2.4,419.0,1829.0,allowed,212.8,139.2,128.0,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1802,peridotite_simulated,2.1,545.0,1804.0,allowed,210.1,112.6,128.016,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1803,alluvium,2.8,249.0,786.0,allowed,207.4,112.4,128.032,0.888,SW,1,0,0,0,0,0,0,0,0,1,0,0
H1804,ultramafic_simulated,9.5,819.0,471.0,allowed,204.7,136.4,128.048,0.888,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1805,serpentinite_simulated,4.1,282.0,687.0,allowed,202.1,143.3,128.064,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1806,ultramafic_simulated,14.2,1124.0,933.0,no-go,199.5,137.4,128.08,0.888,SW,0,0,0,0,0,0,0,1,0,0,0,1
H1807,serpentinite_simulated,12.6,590.0,3106.0,allowed,196.9,148.7,128.096,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1808,ultramafic_simulated,3.6,399.0,2827.0,allowed,194.3,141.0,128.112,0.888,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1809,serpentinite_simulated,12.6,1180.0,780.0,allowed,191.7,117.2,128.128,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1810,serpentinite_simulated,13.5,1020.0,511.0,no-go,189.2,144.5,128.144,0.888,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1811,serpentinite_simulated,11.5,224.0,2523.0,conditional,186.7,129.8,128.16,0.888,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1812,serpentinite_simulated,7.9,424.0,3257.0,allowed,184.2,112.7,128.176,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1813,serpentinite_simulated,5.7,634.0,493.0,allowed,181.7,135.9,128.192,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1814,mafic_volcanic_simulated,5.7,222.0,1200.0,allowed,179.3,139.0,128.208,0.888,SW,0,0,0,1,0,0,0,0,0,1,0,0
H1815,serpentinite_simulated,15.2,847.0,2355.0,no-go,176.9,113.3,128.224,0.888,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1816,serpentinite_simulated,11.9,1097.0,1598.0,allowed,174.5,129.8,128.24,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1817,serpentinite_simulated,6.9,153.0,1717.0,no-go,172.1,140.6,128.256,0.888,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1818,peridotite_simulated,5.9,617.0,641.0,allowed,169.8,150.2,128.272,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1819,serpentinite_simulated,14.3,973.0,1945.0,allowed,167.6,102.3,128.288,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1820,serpentinite_simulated,14.2,181.0,818.0,allowed,165.3,131.0,128.304,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1821,ultramafic_simulated,9.2,246.0,398.0,conditional,163.1,143.2,128.32,0.888,SW,0,0,0,0,0,0,0,1,0,0,1,0
H1822,serpentinite_simulated,5.9,597.0,1033.0,allowed,160.9,104.8,128.336,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1823,serpentinite_simulated,14.8,276.0,2553.0,allowed,158.8,101.5,128.352,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1824,peridotite_simulated,7.7,557.0,1674.0,allowed,156.7,115.2,128.368,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1825,serpentinite_simulated,15.2,1110.0,1706.0,allowed,154.7,115.3,128.384,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1826,ultramafic_simulated,11.4,668.0,2958.0,allowed,152.7,142.0,128.4,0.888,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1827,alluvium,8.8,428.0,1357.0,allowed,150.8,135.4,128.416,0.888,SW,1,0,0,0,0,0,0,0,0,1,0,0
H1828,serpentinite_simulated,12.7,219.0,1107.0,allowed,148.9,101.2,128.432,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1829,peridotite_simulated,3.1,881.0,2723.0,no-go,147.0,151.5,128.448,0.888,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1830,serpentinite_simulated,18.0,154.0,2810.0,allowed,145.3,102.5,128.464,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1831,ultramafic_simulated,15.3,1000.0,3274.0,allowed,143.6,123.7,128.48,0.888,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1832,serpentinite_simulated,13.0,991.0,1523.0,allowed,141.9,133.4,128.496,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1833,serpentinite_simulated,5.5,401.0,457.0,allowed,140.3,128.8,128.512,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1834,serpentinite_simulated,4.9,905.0,3395.0,allowed,138.8,140.2,128.528,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1835,mafic_volcanic_simulated,9.1,96.0,2577.0,no-go,137.3,154.7,128.544,0.888,SW,0,0,0,1,0,0,0,0,0,0,0,1
H1836,alluvium,2.4,603.0,1950.0,conditional,136.0,149.2,128.56,0.888,SW,1,0,0,0,0,0,0,0,0,0,1,0
H1837,serpentinite_simulated,4.5,825.0,388.0,allowed,134.7,148.2,128.576,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1838,mafic_volcanic_simulated,17.1,975.0,1053.0,no-go,133.4,141.1,128.592,0.888,SW,0,0,0,1,0,0,0,0,0,0,0,1
H1839,peridotite_simulated,14.5,582.0,769.0,no-go,132.3,106.7,128.608,0.888,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1840,peridotite_simulated,16.8,649.0,2909.0,no-go,131.3,151.1,128.624,0.888,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1841,serpentinite_simulated,9.2,1066.0,1439.0,conditional,130.3,130.8,128.64,0.888,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1842,peridotite_simulated,9.0,93.0,852.0,allowed,129.4,148.7,128.656,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1843,peridotite_simulated,3.5,1024.0,2995.0,allowed,128.6,122.8,128.672,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1844,serpentinite_simulated,3.3,257.0,3151.0,conditional,127.9,140.5,128.688,0.888,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1845,peridotite_simulated,16.5,248.0,2624.0,allowed,127.3,123.5,128.704,0.888,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1846,serpentinite_simulated,7.7,879.0,1128.0,allowed,126.8,147.4,128.72,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1847,serpentinite_simulated,16.4,799.0,866.0,allowed,126.4,117.0,128.736,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1848,serpentinite_simulated,16.9,731.0,3049.0,allowed,126.1,139.5,128.752,0.888,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1849,peridotite_simulated,16.8,866.0,1206.0,no-go,125.9,136.6,128.768,0.888,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1850,serpentinite_simulated,2.4,587.0,1300.0,conditional,125.8,103.9,128.784,0.888,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1851,ultramafic_simulated,8.5,688.0,700.0,no-go,125.8,130.2,128.8,0.888,SE,0,0,0,0,0,0,0,1,0,0,0,1
H1852,serpentinite_simulated,10.5,642.0,2265.0,allowed,125.9,152.8,128.816,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1853,peridotite_simulated,14.0,579.0,2142.0,no-go,126.1,125.5,128.832,0.888,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1854,serpentinite_simulated,15.3,737.0,2721.0,allowed,126.4,143.5,128.848,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1855,peridotite_simulated,18.0,1058.0,2587.0,no-go,126.8,106.5,128.864,0.888,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1856,mafic_volcanic_simulated,17.7,129.0,1114.0,allowed,127.3,133.4,128.88,0.888,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1857,ultramafic_simulated,4.6,1095.0,1191.0,allowed,127.9,118.1,128.896,0.888,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1858,serpentinite_simulated,2.5,296.0,1225.0,allowed,128.6,101.7,128.912,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1859,serpentinite_simulated,9.7,1101.0,2692.0,conditional,129.4,146.3,128.928,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1860,peridotite_simulated,12.1,692.0,3361.0,conditional,130.3,143.8,128.944,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1861,peridotite_simulated,3.3,383.0,1954.0,allowed,131.3,159.7,128.96,0.888,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1862,peridotite_simulated,10.7,770.0,2023.0,no-go,132.3,148.3,128.976,0.888,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1863,peridotite_simulated,8.1,430.0,3156.0,no-go,133.4,105.4,128.992,0.888,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1864,serpentinite_simulated,3.8,767.0,2612.0,conditional,134.7,140.8,129.008,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1865,ultramafic_simulated,13.1,473.0,525.0,allowed,136.0,104.7,129.024,0.888,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1866,ultramafic_simulated,14.3,984.0,963.0,allowed,137.3,118.9,129.04,0.888,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1867,serpentinite_simulated,6.2,497.0,479.0,allowed,138.8,129.1,129.056,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1868,serpentinite_simulated,11.3,280.0,1239.0,allowed,140.3,122.6,129.072,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1869,ultramafic_simulated,10.9,567.0,1892.0,conditional,141.9,103.0,129.088,0.888,SE,0,0,0,0,0,0,0,1,0,0,1,0
H1870,serpentinite_simulated,7.0,554.0,1465.0,conditional,143.6,145.4,129.104,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1871,peridotite_simulated,6.9,437.0,1006.0,conditional,145.3,146.9,129.12,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1872,mafic_volcanic_simulated,15.7,286.0,1640.0,conditional,147.0,142.0,129.136,0.888,SE,0,0,0,1,0,0,0,0,0,0,1,0
H1873,serpentinite_simulated,5.7,140.0,2523.0,conditional,148.9,140.5,129.152,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1874,serpentinite_simulated,17.4,974.0,1670.0,allowed,150.8,152.9,129.168,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1875,peridotite_simulated,11.8,517.0,632.0,conditional,152.7,110.6,129.184,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1876,serpentinite_simulated,10.1,1151.0,2007.0,no-go,154.7,131.0,129.2,0.888,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1877,ultramafic_simulated,2.2,612.0,1952.0,no-go,156.7,123.8,129.216,0.888,SE,0,0,0,0,0,0,0,1,0,0,0,1
H1878,mafic_volcanic_simulated,14.6,95.0,2866.0,allowed,158.8,126.8,129.232,0.888,SE,0,0,0,1,0,0,0,0,0,1,0,0
H1879,serpentinite_simulated,15.0,165.0,2637.0,allowed,160.9,155.2,129.248,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1880,serpentinite_simulated,9.7,335.0,1406.0,conditional,163.1,135.3,129.264,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1881,serpentinite_simulated,17.6,792.0,1479.0,allowed,165.3,115.9,129.28,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1882,serpentinite_simulated,14.0,644.0,3112.0,allowed,167.6,121.7,129.296,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1883,serpentinite_simulated,7.4,243.0,930.0,conditional,169.8,152.8,129.312,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1884,peridotite_simulated,11.8,905.0,3427.0,conditional,172.1,140.9,129.328,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1885,serpentinite_simulated,14.4,936.0,1077.0,allowed,174.5,117.6,129.344,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1886,peridotite_simulated,15.9,702.0,1514.0,allowed,176.9,110.2,129.36,0.888,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1887,ultramafic_simulated,3.0,1028.0,2242.0,conditional,179.3,123.2,129.376,0.888,SE,0,0,0,0,0,0,0,1,0,0,1,0
H1888,serpentinite_simulated,14.7,337.0,2601.0,conditional,181.7,130.2,129.392,0.888,SE,0,0,0,0,0,1,0,0,0,0,1,0
H1889,serpentinite_simulated,16.1,93.0,3045.0,no-go,184.2,151.8,129.408,0.888,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1890,peridotite_simulated,8.3,611.0,1217.0,conditional,186.7,154.3,129.424,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1891,serpentinite_simulated,16.7,1150.0,1137.0,allowed,189.2,125.6,129.44,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1892,peridotite_simulated,3.1,755.0,996.0,allowed,191.7,142.3,129.456,0.888,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1893,ultramafic_simulated,14.8,830.0,1071.0,conditional,194.3,135.7,129.472,0.888,SE,0,0,0,0,0,0,0,1,0,0,1,0
H1894,peridotite_simulated,16.0,904.0,2872.0,conditional,196.9,134.1,129.488,0.888,SE,0,0,0,0,1,0,0,0,0,0,1,0
H1895,peridotite_simulated,16.2,853.0,495.0,allowed,199.5,159.6,129.504,0.888,SE,0,0,0,0,1,0,0,0,0,1,0,0
H1896,serpentinite_simulated,6.4,583.0,740.0,allowed,202.1,122.6,129.52,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1897,ultramafic_simulated,6.0,380.0,3195.0,allowed,204.7,149.9,129.536,0.888,SE,0,0,0,0,0,0,0,1,0,1,0,0
H1898,serpentinite_simulated,11.1,196.0,3423.0,allowed,207.4,159.1,129.552,0.888,SE,0,0,0,0,0,1,0,0,0,1,0,0
H1899,serpentinite_simulated,17.1,715.0,3447.0,no-go,210.1,131.0,129.568,0.888,SE,0,0,0,0,0,1,0,0,0,0,0,1
H1900,peridotite_simulated,4.7,216.0,2912.0,no-go,212.8,100.9,129.584,0.888,SE,0,0,0,0,1,0,0,0,0,0,0,1
H1901,serpentinite_simulated,10.1,787.0,2449.0,no-go,211.1,133.5,128.0,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1902,serpentinite_simulated,3.3,411.0,1493.0,allowed,208.3,147.8,128.016,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1903,mafic_volcanic_simulated,12.3,175.0,1933.0,conditional,205.6,102.8,128.032,0.904,SW,0,0,0,1,0,0,0,0,0,0,1,0
H1904,ultramafic_simulated,12.3,298.0,1290.0,no-go,203.0,152.0,128.048,0.904,SW,0,0,0,0,0,0,0,1,0,0,0,1
H1905,ultramafic_simulated,5.2,946.0,354.0,allowed,200.3,150.1,128.064,0.904,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1906,serpentinite_simulated,17.1,1147.0,2183.0,no-go,197.6,126.3,128.08,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1907,alluvium,8.8,183.0,342.0,conditional,195.0,138.8,128.096,0.904,SW,1,0,0,0,0,0,0,0,0,0,1,0
H1908,serpentinite_simulated,15.5,1192.0,1019.0,allowed,192.4,116.9,128.112,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1909,serpentinite_simulated,16.8,742.0,2772.0,conditional,189.8,128.2,128.128,0.904,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1910,ultramafic_simulated,8.9,694.0,1241.0,conditional,187.2,108.4,128.144,0.904,SW,0,0,0,0,0,0,0,1,0,0,1,0
H1911,peridotite_simulated,11.7,959.0,1989.0,allowed,184.7,132.4,128.16,0.904,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1912,peridotite_simulated,10.5,844.0,2351.0,allowed,182.2,146.9,128.176,0.904,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1913,serpentinite_simulated,11.1,1084.0,375.0,no-go,179.7,135.7,128.192,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1914,ultramafic_simulated,11.2,1011.0,898.0,conditional,177.2,100.9,128.208,0.904,SW,0,0,0,0,0,0,0,1,0,0,1,0
H1915,serpentinite_simulated,9.4,456.0,1306.0,allowed,174.8,157.4,128.224,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1916,ultramafic_simulated,4.2,412.0,2227.0,conditional,172.4,147.0,128.24,0.904,SW,0,0,0,0,0,0,0,1,0,0,1,0
H1917,serpentinite_simulated,11.5,1133.0,1694.0,conditional,170.0,110.6,128.256,0.904,SW,0,0,0,0,0,1,0,0,0,0,1,0
H1918,peridotite_simulated,16.1,1103.0,1146.0,no-go,167.6,143.9,128.272,0.904,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1919,ultramafic_simulated,6.7,624.0,2972.0,allowed,165.3,119.1,128.288,0.904,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1920,ultramafic_simulated,15.5,491.0,2958.0,allowed,163.0,142.6,128.304,0.904,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1921,mafic_volcanic_simulated,8.6,1145.0,1770.0,no-go,160.8,112.7,128.32,0.904,SW,0,0,0,1,0,0,0,0,0,0,0,1
H1922,serpentinite_simulated,7.2,888.0,2820.0,allowed,158.6,100.3,128.336,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1923,mafic_volcanic_simulated,4.9,852.0,2595.0,no-go,156.4,114.4,128.352,0.904,SW,0,0,0,1,0,0,0,0,0,0,0,1
H1924,serpentinite_simulated,16.8,970.0,1494.0,no-go,154.3,128.9,128.368,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1925,peridotite_simulated,17.2,182.0,2138.0,conditional,152.2,158.5,128.384,0.904,SW,0,0,0,0,1,0,0,0,0,0,1,0
H1926,mafic_volcanic_simulated,15.1,177.0,895.0,allowed,150.2,104.9,128.4,0.904,SW,0,0,0,1,0,0,0,0,0,1,0,0
H1927,ultramafic_simulated,11.1,304.0,405.0,allowed,148.2,104.3,128.416,0.904,SW,0,0,0,0,0,0,0,1,0,1,0,0
H1928,serpentinite_simulated,6.1,865.0,3462.0,no-go,146.3,105.2,128.432,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1929,peridotite_simulated,6.7,988.0,751.0,allowed,144.4,134.0,128.448,0.904,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1930,peridotite_simulated,8.6,227.0,1123.0,no-go,142.6,157.4,128.464,0.904,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1931,ultramafic_simulated,14.7,656.0,752.0,no-go,140.8,128.4,128.48,0.904,SW,0,0,0,0,0,0,0,1,0,0,0,1
H1932,serpentinite_simulated,7.6,709.0,2254.0,allowed,139.2,113.3,128.496,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1933,serpentinite_simulated,14.5,896.0,1701.0,no-go,137.5,131.4,128.512,0.904,SW,0,0,0,0,0,1,0,0,0,0,0,1
H1934,mafic_volcanic_simulated,10.5,534.0,1174.0,allowed,136.0,132.7,128.528,0.904,SW,0,0,0,1,0,0,0,0,0,1,0,0
H1935,serpentinite_simulated,17.8,1196.0,3151.0,allowed,134.5,155.9,128.544,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1936,alluvium,5.6,1112.0,2853.0,allowed,133.1,137.8,128.56,0.904,SW,1,0,0,0,0,0,0,0,0,1,0,0
H1937,serpentinite_simulated,7.3,579.0,1722.0,allowed,131.7,116.6,128.576,0.904,SW,0,0,0,0,0,1,0,0,0,1,0,0
H1938,peridotite_simulated,7.8,525.0,959.0,allowed,130.5,111.0,128.592,0.904,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1939,peridotite_simulated,14.3,200.0,1879.0,allowed,129.3,142.0,128.608,0.904,SW,0,0,0,0,1,0,0,0,0,1,0,0
H1940,peridotite_simulated,3.6,173.0,620.0,no-go,128.2,146.7,128.624,0.904,SW,0,0,0,0,1,0,0,0,0,0,0,1
H1941,mafic_volcanic_simulated,2.9,867.0,838.0,conditional,127.2,101.4,128.64,0.904,SW,0,0,0,1,0,0,0,0,0,0,1,0
