point_id,grid_id,latitude,longitude,time,line_id,mag_raw_nT,qc_flag
MH30501,H3050,1.085367,128.794809,2026-07-03 11:08:00,L02,46020.8,valid
MH30502,H3050,1.092137,128.79645,2026-07-03 07:03:00,L05,44564.0,valid
MH30511,H3051,1.089716,128.802481,2026-07-03 09:42:00,L04,44023.8,valid
MH30512,H3051,1.091171,128.809896,2026-07-03 16:51:00,L01,44767.5,valid
MH30521,H3052,1.084345,128.823855,2026-07-03 09:18:00,L02,45965.3,valid
MH30522,H3052,1.088673,128.82139,2026-07-03 12:36:00,L06,45095.1,valid
MH30531,H3053,1.087638,128.843138,2026-07-03 15:48:00,L03,42955.9,valid
MH30532,H3053,1.086106,128.839105,2026-07-03 14:02:00,L01,42904.7,valid
MH30541,H3054,1.091308,128.861162,2026-07-03 15:13:00,L04,44059.3,valid
MH30542,H3054,1.091175,128.850694,2026-07-03 10:25:00,L04,44438.1,valid
MH30551,H3055,1.09168,128.871779,2026-07-03 09:34:00,L05,45724.9,valid
MH30552,H3055,1.091736,128.86723,2026-07-03 14:32:00,L04,45445.7,valid
MH30561,H3056,1.089586,128.89287,2026-07-03 14:00:00,L03,45217.8,valid
MH30562,H3056,1.089571,128.884306,2026-07-03 11:00:00,L04,45383.9,valid
MH30571,H3057,1.090457,128.900855,2026-07-03 13:57:00,L02,44652.0,valid
MH30572,H3057,1.090119,128.90734,2026-07-03 15:18:00,L04,45620.3,valid
MH30581,H3058,1.087081,128.924235,2026-07-03 08:42:00,L02,44313.7,valid
MH30582,H3058,1.09387,128.914514,2026-07-03 07:19:00,L06,45165.5,valid
MH30591,H3059,1.086025,128.939069,2026-07-03 14:34:00,L02,44416.5,valid
MH30592,H3059,1.084722,128.94193,2026-07-03 12:31:00,L05,44393.4,valid
MH30601,H3060,1.084429,128.951846,2026-07-03 16:51:00,L05,46209.3,valid
MH30602,H3060,1.084639,128.954252,2026-07-03 11:41:00,L03,46595.3,valid
MH30611,H3061,1.084303,128.966856,2026-07-03 07:18:00,L02,46133.1,valid
MH30612,H3061,1.085864,128.96451,2026-07-03 16:09:00,L02,46833.3,valid
MH30621,H3062,1.092458,128.988969,2026-07-03 15:54:00,L02,43496.7,valid
MH30622,H3062,1.091344,128.979964,2026-07-03 15:05:00,L03,44869.1,valid
MH30631,H3063,1.087186,129.000632,2026-07-03 14:18:00,L01,43602.4,valid
MH30632,H3063,1.093044,128.997576,2026-07-03 11:07:00,L05,44870.1,valid
MH30641,H3064,1.090214,129.013989,2026-07-03 10:51:00,L06,43437.2,valid
MH30642,H3064,1.084534,129.020427,2026-07-03 08:34:00,L03,45086.6,valid
MH30643,H3064,1.085878,129.012072,2026-07-03 16:06:00,L06,45057.2,valid
MH30651,H3065,1.09068,129.036806,2026-07-03 13:08:00,L03,45343.3,valid
MH30652,H3065,1.087834,129.026783,2026-07-03 16:32:00,L05,45932.2,valid
MH30653,H3065,1.08271,129.036807,2026-07-03 07:18:00,L02,46112.9,valid
MH30661,H3066,1.085156,129.045347,2026-07-03 16:33:00,L05,45263.1,valid
MH30662,H3066,1.087633,129.047681,2026-07-03 09:22:00,L03,45245.4,valid
MH30671,H3067,1.084681,129.062873,2026-07-03 09:52:00,L04,44876.8,valid
MH30672,H3067,1.083458,129.060877,2026-07-03 07:03:00,L05,46276.9,valid
MH30681,H3068,1.092777,129.074301,2026-07-03 08:48:00,L03,43907.8,valid
MH30682,H3068,1.093413,129.074428,2026-07-03 15:41:00,L05,44905.8,valid
MH30691,H3069,1.086123,129.099577,2026-07-03 16:47:00,L03,44070.8,valid
MH30692,H3069,1.093998,129.092718,2026-07-03 08:20:00,L02,43306.4,valid
MH30693,H3069,1.082102,129.091092,2026-07-03 14:58:00,L05,42946.5,valid
MH30701,H3070,1.092737,129.112814,2026-07-03 10:04:00,L05,44498.5,valid
MH30702,H3070,1.083804,129.116942,2026-07-03 13:07:00,L04,46304.9,valid
MH30703,H3070,1.089217,129.108815,2026-07-03 07:37:00,L03,45728.2,valid
MH30711,H3071,1.082495,129.127407,2026-07-03 10:48:00,L04,45650.3,valid
MH30712,H3071,1.090766,129.129047,2026-07-03 16:13:00,L04,46016.4,valid
MH30721,H3072,1.083593,129.139379,2026-07-03 10:54:00,L03,45730.5,valid
MH30722,H3072,1.092334,129.145548,2026-07-03 12:13:00,L03,46193.2,valid
MH30731,H3073,1.089246,129.155774,2026-07-03 08:39:00,L01,44181.5,valid
MH30732,H3073,1.082195,129.155817,2026-07-03 13:59:00,L03,45070.4,valid
MH30741,H3074,1.090038,129.179717,2026-07-03 14:49:00,L05,43961.0,valid
MH30742,H3074,1.086167,129.175732,2026-07-03 14:52:00,L05,44929.5,valid
MH30751,H3075,1.083254,129.189832,2026-07-03 14:27:00,L04,44638.2,valid
MH30752,H3075,1.091671,129.188172,2026-07-03 16:32:00,L04,44522.1,valid
MH30753,H3075,1.087133,129.189576,2026-07-03 14:51:00,L04,44954.4,valid
MH30761,H3076,1.084997,129.21238,2026-07-03 07:29:00,L06,43847.7,valid
MH30762,H3076,1.085653,129.213761,2026-07-03 15:11:00,L03,43467.7,valid
MH30771,H3077,1.092498,129.225858,2026-07-03 16:42:00,L06,46109.4,valid
MH30772,H3077,1.08458,129.218375,2026-07-03 07:53:00,L06,47015.1,valid
MH30781,H3078,1.091436,129.240571,2026-07-03 09:05:00,L02,45522.7,valid
MH30782,H3078,1.091323,129.240258,2026-07-03 15:56:00,L01,44574.1,valid
MH30791,H3079,1.089332,129.260385,2026-07-03 11:22:00,L04,46312.2,valid
MH30792,H3079,1.09054,129.257989,2026-07-03 10:06:00,L02,47066.3,valid
MH30801,H3080,1.089021,129.272432,2026-07-03 15:34:00,L06,44155.5,valid
MH30802,H3080,1.090243,129.270785,2026-07-03 09:10:00,L02,43689.0,valid
MH30811,H3081,1.091072,129.287606,2026-07-03 14:40:00,L01,43860.4,valid
MH30812,H3081,1.093602,129.28303,2026-07-03 08:55:00,L03,43863.4,valid
MH30821,H3082,1.093236,129.300517,2026-07-03 10:59:00,L01,46810.2,valid
MH30822,H3082,1.093493,129.30948,2026-07-03 08:42:00,L04,45075.6,valid
MH30831,H3083,1.091416,129.315106,2026-07-03 11:43:00,L03,45308.8,valid
MH30832,H3083,1.088424,129.318949,2026-07-03 10:41:00,L06,46322.9,valid
MH30841,H3084,1.090155,129.340405,2026-07-03 09:23:00,L05,44631.5,valid
MH30842,H3084,1.092499,129.341094,2026-07-03 12:07:00,L04,46136.8,valid
MH30843,H3084,1.091039,129.336141,2026-07-03 15:41:00,L02,47167.7,valid
MH30851,H3085,1.092147,129.354255,2026-07-03 11:24:00,L02,44984.6,valid
MH30852,H3085,1.089381,129.35188,2026-07-03 10:32:00,L05,45599.1,valid
MH30861,H3086,1.089247,129.362325,2026-07-03 09:44:00,L01,44418.0,valid
MH30862,H3086,1.091155,129.366556,2026-07-03 07:29:00,L01,44190.8,valid
MH30863,H3086,1.088387,129.367442,2026-07-03 13:58:00,L04,45288.0,valid
MH30871,H3087,1.085487,129.379039,2026-07-03 07:58:00,L06,47058.8,valid
MH30872,H3087,1.084898,129.383128,2026-07-03 10:19:00,L02,45620.7,valid
MH30873,H3087,1.091439,129.378331,2026-07-03 14:39:00,L05,45357.9,valid
MH30881,H3088,1.084807,129.402933,2026-07-03 10:14:00,L01,44400.8,valid
MH30882,H3088,1.089705,129.398833,2026-07-03 10:56:00,L03,44553.8,valid
MH30891,H3089,1.088093,129.410687,2026-07-03 11:33:00,L03,45635.6,valid
MH30892,H3089,1.083011,129.421403,2026-07-03 08:23:00,L01,43815.1,valid
MH30893,H3089,1.088522,129.410449,2026-07-03 13:35:00,L05,45962.0,valid
MH30901,H3090,1.085173,129.432359,2026-07-03 07:25:00,L02,45904.5,valid
MH30902,H3090,1.089167,129.435571,2026-07-03 15:52:00,L05,44867.1,valid
MH30911,H3091,1.086146,129.453877,2026-07-03 13:57:00,L03,45665.7,valid
MH30912,H3091,1.085723,129.451725,2026-07-03 16:38:00,L04,44477.1,valid
MH30921,H3092,1.082065,129.463683,2026-07-03 11:42:00,L04,45703.2,valid
MH30922,H3092,1.093073,129.464191,2026-07-03 14:00:00,L02,44619.0,valid
MH30923,H3092,1.092927,129.465351,2026-07-03 13:16:00,L02,45308.0,valid
MH30931,H3093,1.091562,129.482801,2026-07-03 15:23:00,L02,46718.6,valid
MH30932,H3093,1.085022,129.475795,2026-07-03 15:18:00,L02,45682.7,valid
MH30941,H3094,1.089381,129.497697,2026-07-03 16:47:00,L04,44110.0,valid
MH30942,H3094,1.090195,129.498883,2026-07-03 11:48:00,L06,44995.2,valid
MH30951,H3095,1.084363,129.512604,2026-07-03 09:23:00,L06,43917.6,valid
MH30952,H3095,1.082656,129.515448,2026-07-03 07:50:00,L01,44069.3,valid
MH30961,H3096,1.084894,129.528832,2026-07-03 14:04:00,L05,45371.5,valid
MH30962,H3096,1.09211,129.527629,2026-07-03 08:37:00,L03,44497.8,valid
MH30971,H3097,1.082569,129.547308,2026-07-03 09:31:00,L01,45257.2,valid
MH30972,H3097,1.08373,129.542449,2026-07-03 10:28:00,L01,45985.9,valid
MH30981,H3098,1.085429,129.558233,2026-07-03 16:05:00,L01,43764.8,valid
MH30982,H3098,1.086127,129.55422,2026-07-03 10:05:00,L06,43966.2,valid
MH30991,H3099,1.086676,129.578141,2026-07-03 10:25:00,L04,46645.5,valid
MH30992,H3099,1.093087,129.58053,2026-07-03 15:11:00,L04,45697.1,valid
MH30993,H3099,1.089968,129.579379,2026-07-03 12:19:00,L01,46813.8,valid
MH31001,H3100,1.093458,129.591475,2026-07-03 14:32:00,L01,44493.2,valid
MH31002,H3100,1.089394,129.588979,2026-07-03 15:36:00,L06,45124.2,valid
MH31011,H3101,1.108143,128.008038,2026-07-03 11:16:00,L02,43185.5,valid
MH31012,H3101,1.104367,128.012798,2026-07-03 08:34:00,L01,44198.7,valid
MH31021,H3102,1.10665,128.024876,2026-07-03 08:35:00,L01,45661.8,valid
MH31022,H3102,1.098501,128.019952,2026-07-03 16:06:00,L05,46609.9,valid
MH31031,H3103,1.105067,128.040392,2026-07-03 10:59:00,L05,43774.0,valid
MH31032,H3103,1.10311,128.040505,2026-07-03 15:43:00,L04,45158.3,valid
MH31041,H3104,1.107858,128.052722,2026-07-03 08:06:00,L06,45452.4,valid
MH31042,H3104,1.101368,128.060361,2026-07-03 16:34:00,L05,45568.3,valid
MH31051,H3105,1.108883,128.073097,2026-07-03 11:13:00,L03,45114.0,valid
MH31052,H3105,1.09823,128.073439,2026-07-03 11:38:00,L06,44847.5,valid
MH31061,H3106,1.107593,128.090055,2026-07-03 08:35:00,L06,46195.3,valid
MH31062,H3106,1.099283,128.090037,2026-07-03 15:35:00,L05,46654.8,valid
MH31071,H3107,1.105284,128.108641,2026-07-03 12:13:00,L02,45677.9,valid
MH31072,H3107,1.098738,128.106615,2026-07-03 09:38:00,L05,45187.4,valid
MH31081,H3108,1.108507,128.123957,2026-07-03 15:58:00,L06,43928.8,valid
MH31082,H3108,1.106273,128.125595,2026-07-03 13:27:00,L02,43370.6,valid
MH31091,H3109,1.107276,128.138606,2026-07-03 15:01:00,L02,45302.7,valid
MH31092,H3109,1.098926,128.132205,2026-07-03 08:24:00,L04,46216.5,valid
MH31101,H3110,1.099061,128.153013,2026-07-03 11:56:00,L02,44524.7,valid
MH31102,H3110,1.106588,128.155722,2026-07-03 10:11:00,L06,44488.8,valid
MH31111,H3111,1.098405,128.171013,2026-07-03 14:16:00,L06,45418.2,valid
MH31112,H3111,1.107639,128.173065,2026-07-03 15:10:00,L05,46198.6,valid
MH31121,H3112,1.108374,128.188679,2026-07-03 13:16:00,L06,45796.7,valid
MH31122,H3112,1.099116,128.182166,2026-07-03 13:28:00,L04,45256.7,valid
MH31123,H3112,1.109657,128.182526,2026-07-03 12:53:00,L02,44095.8,valid
MH31131,H3113,1.109328,128.205938,2026-07-03 09:24:00,L04,45767.8,valid
MH31132,H3113,1.10421,128.195076,2026-07-03 15:00:00,L03,46640.3,valid
MH31133,H3113,1.107567,128.199372,2026-07-03 15:41:00,L06,45409.7,valid
MH31141,H3114,1.099266,128.213218,2026-07-03 07:45:00,L04,44985.3,valid
MH31142,H3114,1.10925,128.210232,2026-07-03 12:51:00,L02,44436.4,valid
MH31151,H3115,1.102498,128.236515,2026-07-03 08:53:00,L02,43096.7,valid
MH31152,H3115,1.103517,128.237475,2026-07-03 11:23:00,L04,43867.5,valid
MH31161,H3116,1.101355,128.248413,2026-07-03 07:48:00,L01,44588.7,valid
MH31162,H3116,1.100654,128.248904,2026-07-03 16:16:00,L04,44658.1,valid
MH31171,H3117,1.103433,128.266621,2026-07-03 13:33:00,L03,44574.0,valid
MH31172,H3117,1.099386,128.262848,2026-07-03 08:55:00,L03,44468.9,valid
MH31181,H3118,1.10468,128.280403,2026-07-03 10:22:00,L05,45086.5,valid
MH31182,H3118,1.105543,128.275572,2026-07-03 09:12:00,L03,44319.1,valid
MH31191,H3119,1.09897,128.300293,2026-07-03 15:29:00,L06,45399.0,valid
MH31192,H3119,1.100836,128.301038,2026-07-03 09:03:00,L05,45601.0,valid
MH31201,H3120,1.102476,128.315838,2026-07-03 13:29:00,L05,44557.9,valid
MH31202,H3120,1.108289,128.316548,2026-07-03 08:02:00,L03,44106.0,valid
MH31211,H3121,1.102807,128.330774,2026-07-03 13:40:00,L03,45764.9,valid
MH31212,H3121,1.106448,128.327274,2026-07-03 11:05:00,L01,45527.1,valid
MH31221,H3122,1.098407,128.343318,2026-07-03 14:31:00,L01,44308.4,valid
MH31222,H3122,1.102175,128.347198,2026-07-03 13:00:00,L03,45544.8,valid
MH31231,H3123,1.099852,128.364432,2026-07-03 09:10:00,L03,45185.7,valid
MH31232,H3123,1.10632,128.362576,2026-07-03 10:01:00,L03,44929.0,valid
MH31241,H3124,1.101008,128.37556,2026-07-03 11:41:00,L03,44135.2,valid
MH31242,H3124,1.108022,128.381099,2026-07-03 15:43:00,L01,44924.0,valid
MH31251,H3125,1.098266,128.396955,2026-07-03 13:42:00,L03,44844.4,valid
MH31252,H3125,1.109705,128.397657,2026-07-03 08:01:00,L02,44802.7,valid
MH31261,H3126,1.099889,128.410627,2026-07-03 13:50:00,L02,45792.7,valid
MH31262,H3126,1.104265,128.410367,2026-07-03 12:55:00,L04,44577.2,valid
MH31271,H3127,1.102514,128.419222,2026-07-03 10:58:00,L04,46780.5,valid
MH31272,H3127,1.099612,128.418019,2026-07-03 14:32:00,L06,44580.9,valid
MH31281,H3128,1.108289,128.43422,2026-07-03 10:17:00,L03,45960.3,valid
MH31282,H3128,1.109411,128.441395,2026-07-03 09:35:00,L05,45392.9,valid
MH31291,H3129,1.104907,128.454926,2026-07-03 10:44:00,L04,44305.3,valid
MH31292,H3129,1.105965,128.455853,2026-07-03 11:58:00,L06,43952.9,valid
MH31301,H3130,1.100402,128.477707,2026-07-03 11:32:00,L06,44127.8,valid
MH31302,H3130,1.108562,128.472229,2026-07-03 12:11:00,L03,44740.6,valid
MH31311,H3131,1.109815,128.482904,2026-07-03 15:15:00,L05,42930.8,valid
MH31312,H3131,1.09834,128.491805,2026-07-03 12:44:00,L02,43471.7,valid
MH31321,H3132,1.098097,128.500308,2026-07-03 08:08:00,L03,44694.7,valid
MH31322,H3132,1.106299,128.502486,2026-07-03 11:51:00,L02,45258.2,valid
MH31331,H3133,1.102826,128.523942,2026-07-03 09:19:00,L06,47355.6,valid
MH31332,H3133,1.101871,128.519053,2026-07-03 15:52:00,L06,45481.5,valid
MH31333,H3133,1.106441,128.520533,2026-07-03 16:46:00,L06,46504.3,valid
MH31341,H3134,1.102634,128.533075,2026-07-03 10:57:00,L01,44806.2,valid
MH31342,H3134,1.101133,128.53952,2026-07-03 09:49:00,L01,43654.2,valid
MH31351,H3135,1.101689,128.548096,2026-07-03 14:49:00,L05,44589.7,valid
MH31352,H3135,1.099116,128.556882,2026-07-03 08:57:00,L02,44271.7,valid
MH31361,H3136,1.098715,128.566992,2026-07-03 12:16:00,L06,46174.5,valid
MH31362,H3136,1.103585,128.570235,2026-07-03 14:31:00,L02,44736.0,valid
MH31371,H3137,1.104511,128.580611,2026-07-03 13:56:00,L03,45002.1,valid
MH31372,H3137,1.109658,128.586746,2026-07-03 12:45:00,L05,44487.1,valid
MH31381,H3138,1.102765,128.595229,2026-07-03 15:13:00,L01,44295.1,valid
MH31382,H3138,1.102232,128.601484,2026-07-03 10:58:00,L01,44926.8,valid
MH31391,H3139,1.10433,128.617278,2026-07-03 09:18:00,L02,45673.2,valid
MH31392,H3139,1.109833,128.617017,2026-07-03 11:06:00,L01,44826.0,valid
MH31401,H3140,1.098279,128.630318,2026-07-03 08:00:00,L03,44995.9,valid
MH31402,H3140,1.098897,128.633007,2026-07-03 14:27:00,L01,44943.1,valid
MH31411,H3141,1.103981,128.643973,2026-07-03 07:14:00,L04,45497.0,valid
MH31412,H3141,1.100498,128.650607,2026-07-03 09:08:00,L06,45822.1,valid
MH31421,H3142,1.098375,128.664763,2026-07-03 07:53:00,L01,44141.2,valid
MH31422,H3142,1.102745,128.668204,2026-07-03 10:02:00,L05,43783.7,valid
MH31431,H3143,1.106039,128.682731,2026-07-03 15:45:00,L05,44462.6,valid
MH31432,H3143,1.108485,128.675044,2026-07-03 13:58:00,L03,46148.6,valid
MH31441,H3144,1.099836,128.699059,2026-07-03 16:25:00,L05,46133.7,valid
MH31442,H3144,1.1059,128.697729,2026-07-03 16:28:00,L01,46554.9,valid
MH31451,H3145,1.107996,128.716513,2026-07-03 13:51:00,L01,45544.8,valid
MH31452,H3145,1.100557,128.716773,2026-07-03 13:08:00,L01,45649.9,valid
MH31453,H3145,1.103633,128.717701,2026-07-03 11:00:00,L01,45838.5,valid
MH31461,H3146,1.10591,128.722641,2026-07-03 14:25:00,L04,44042.3,valid
MH31462,H3146,1.108488,128.730453,2026-07-03 14:03:00,L06,44224.2,valid
MH31471,H3147,1.102396,128.745138,2026-07-03 12:37:00,L03,44429.6,valid
MH31472,H3147,1.108171,128.748194,2026-07-03 07:59:00,L05,45388.8,valid
MH31481,H3148,1.109968,128.763149,2026-07-03 10:16:00,L04,44668.3,valid
MH31482,H3148,1.102223,128.761596,2026-07-03 08:22:00,L01,43845.5,valid
MH31491,H3149,1.108196,128.778763,2026-07-03 13:18:00,L04,45507.0,valid
MH31492,H3149,1.099531,128.773858,2026-07-03 16:20:00,L03,45420.2,valid
MH31501,H3150,1.109712,128.788235,2026-07-03 09:04:00,L05,45097.8,valid
MH31502,H3150,1.107024,128.78842,2026-07-03 15:13:00,L04,44789.5,valid
MH31511,H3151,1.104365,128.804585,2026-07-03 11:32:00,L02,43018.6,valid
MH31512,H3151,1.098289,128.809661,2026-07-03 10:26:00,L03,43409.0,valid
MH31521,H3152,1.103547,128.82715,2026-07-03 08:49:00,L01,47457.9,valid
MH31522,H3152,1.104452,128.824794,2026-07-03 10:55:00,L01,46313.5,valid
MH31531,H3153,1.098177,128.835593,2026-07-03 09:36:00,L01,44838.1,valid
MH31532,H3153,1.107653,128.835974,2026-07-03 13:02:00,L03,45367.7,valid
MH31541,H3154,1.099941,128.850702,2026-07-03 11:09:00,L06,46196.2,valid
MH31542,H3154,1.099249,128.856805,2026-07-03 16:47:00,L03,45573.1,valid
MH31551,H3155,1.105086,128.869165,2026-07-03 15:34:00,L03,45227.3,valid
MH31552,H3155,1.107214,128.869697,2026-07-03 08:28:00,L05,46152.1,valid
MH31553,H3155,1.10035,128.872072,2026-07-03 12:21:00,L01,45007.7,valid
MH31561,H3156,1.101074,128.88973,2026-07-03 14:33:00,L02,45359.0,valid
MH31562,H3156,1.108706,128.885018,2026-07-03 07:18:00,L02,44660.3,valid
MH31571,H3157,1.106854,128.906309,2026-07-03 07:19:00,L03,46807.1,valid
MH31572,H3157,1.099278,128.905183,2026-07-03 07:10:00,L05,46237.5,valid
MH31581,H3158,1.101325,128.91579,2026-07-03 16:18:00,L04,45923.7,valid
MH31582,H3158,1.099798,128.91929,2026-07-03 07:53:00,L04,46337.7,valid
MH31591,H3159,1.108546,128.939753,2026-07-03 10:38:00,L01,45122.6,valid
MH31592,H3159,1.106666,128.940989,2026-07-03 13:27:00,L03,44763.1,valid
MH31601,H3160,1.106052,128.948595,2026-07-03 10:10:00,L02,43313.8,valid
MH31602,H3160,1.107837,128.952194,2026-07-03 16:15:00,L03,42989.6,valid
MH31611,H3161,1.109313,128.967176,2026-07-03 16:24:00,L03,45102.0,valid
MH31612,H3161,1.105149,128.971169,2026-07-03 14:53:00,L02,44364.6,valid
MH31613,H3161,1.098539,128.971803,2026-07-03 12:06:00,L02,45343.0,valid
MH31621,H3162,1.099669,128.989268,2026-07-03 15:57:00,L04,47359.9,valid
MH31622,H3162,1.099483,128.983597,2026-07-03 10:58:00,L06,46363.9,valid
MH31631,H3163,1.101334,129.003849,2026-07-03 09:00:00,L02,44593.6,valid
MH31632,H3163,1.102505,128.997197,2026-07-03 08:11:00,L01,45483.9,valid
MH31641,H3164,1.098161,129.014233,2026-07-03 09:32:00,L02,47255.9,valid
MH31642,H3164,1.105102,129.011017,2026-07-03 10:35:00,L02,45913.4,valid
MH31651,H3165,1.098088,129.028494,2026-07-03 12:37:00,L06,46189.5,valid
MH31652,H3165,1.101644,129.031484,2026-07-03 10:42:00,L01,47016.0,valid
MH31661,H3166,1.108472,129.047418,2026-07-03 09:31:00,L01,44889.5,valid
MH31662,H3166,1.101577,129.048357,2026-07-03 09:13:00,L06,43713.7,valid
MH31671,H3167,1.105797,129.064402,2026-07-03 15:02:00,L05,44552.5,valid
MH31672,H3167,1.106572,129.067171,2026-07-03 14:09:00,L06,44432.3,valid
MH31681,H3168,1.103235,129.080378,2026-07-03 11:34:00,L04,45872.5,valid
MH31682,H3168,1.10206,129.085056,2026-07-03 12:39:00,L01,46152.1,valid
MH31683,H3168,1.102799,129.076836,2026-07-03 07:43:00,L01,45526.1,valid
MH31691,H3169,1.103761,129.098802,2026-07-03 09:00:00,L01,45095.7,valid
MH31692,H3169,1.101884,129.094424,2026-07-03 13:01:00,L01,46070.6,valid
MH31701,H3170,1.106146,129.112016,2026-07-03 14:55:00,L06,44328.6,valid
MH31702,H3170,1.102762,129.109723,2026-07-03 14:49:00,L06,44923.8,valid
MH31703,H3170,1.10838,129.109097,2026-07-03 16:26:00,L04,45046.5,valid
MH31711,H3171,1.107853,129.130994,2026-07-03 15:10:00,L03,45471.6,valid
MH31712,H3171,1.103735,129.127128,2026-07-03 15:41:00,L01,45818.3,valid
MH31721,H3172,1.102063,129.14412,2026-07-03 11:36:00,L02,45425.5,valid
MH31722,H3172,1.108893,129.149546,2026-07-03 11:56:00,L06,44653.5,valid
MH31731,H3173,1.105343,129.157773,2026-07-03 14:55:00,L04,46276.9,valid
MH31732,H3173,1.101805,129.164863,2026-07-03 12:40:00,L05,47119.3,valid
MH31741,H3174,1.104964,129.177491,2026-07-03 08:32:00,L05,44583.2,valid
MH31742,H3174,1.109133,129.171217,2026-07-03 13:56:00,L01,44036.0,valid
MH31751,H3175,1.101001,129.193233,2026-07-03 10:30:00,L04,43649.3,valid
MH31752,H3175,1.100614,129.196876,2026-07-03 07:13:00,L01,44278.5,valid
MH31753,H3175,1.107509,129.189872,2026-07-03 13:03:00,L01,44088.6,valid
MH31761,H3176,1.104669,129.207317,2026-07-03 12:05:00,L02,46631.1,valid
MH31762,H3176,1.098195,129.205203,2026-07-03 09:08:00,L01,46911.5,valid
MH31771,H3177,1.101208,129.223646,2026-07-03 09:48:00,L01,45536.4,valid
MH31772,H3177,1.102383,129.220166,2026-07-03 10:01:00,L02,46601.8,valid
MH31781,H3178,1.103229,129.23703,2026-07-03 10:58:00,L06,44920.2,valid
MH31782,H3178,1.103257,129.242304,2026-07-03 08:27:00,L04,45393.7,valid
MH31791,H3179,1.10421,129.259428,2026-07-03 14:21:00,L04,43642.2,valid
MH31792,H3179,1.109504,129.260077,2026-07-03 13:46:00,L02,43267.7,valid
MH31801,H3180,1.107402,129.268604,2026-07-03 14:05:00,L01,45037.2,valid
MH31802,H3180,1.099014,129.269399,2026-07-03 16:50:00,L04,44519.0,valid
MH31803,H3180,1.100816,129.268071,2026-07-03 14:17:00,L03,44898.1,valid
MH31811,H3181,1.099676,129.282592,2026-07-03 13:12:00,L02,46152.3,valid
MH31812,H3181,1.109445,129.290287,2026-07-03 12:30:00,L06,46557.3,valid
MH31821,H3182,1.103403,129.303764,2026-07-03 13:31:00,L02,43691.5,valid
MH31822,H3182,1.109153,129.303742,2026-07-03 13:48:00,L05,42904.1,valid
MH31831,H3183,1.109788,129.320743,2026-07-03 12:05:00,L04,45168.5,valid
MH31832,H3183,1.102014,129.322081,2026-07-03 11:19:00,L02,46589.7,valid
MH31841,H3184,1.105521,129.331624,2026-07-03 13:22:00,L02,43530.5,valid
MH31842,H3184,1.100599,129.340845,2026-07-03 16:22:00,L03,43699.9,valid
MH31851,H3185,1.102701,129.351539,2026-07-03 16:35:00,L05,45603.6,valid
MH31852,H3185,1.109805,129.346136,2026-07-03 10:06:00,L05,44718.5,valid
MH31861,H3186,1.106148,129.373584,2026-07-03 09:41:00,L05,44150.6,valid
MH31862,H3186,1.104682,129.3625,2026-07-03 16:22:00,L04,44471.3,valid
